iter	Passed	Remaining
1319	209597	108056
1320	209754	107896
1321	209913	107737
1322	210084	107584
1323	210239	107423
1324	210421	107276
1325	210575	107115
1326	210717	106947
1327	210866	106783
1328	211024	106624
1329	211178	106463
1330	211320	106295
1331	211504	106149
1332	211658	105988
1333	211806	105823
1334	211948	105656
1335	212093	105490
1336	212242	105326
1337	212383	105159
1338	212558	105008
1339	212696	104839
1340	212846	104675
1341	213002	104515
1342	213148	104350
1343	213303	104190
1344	213461	104030
1345	213646	103884
1346	213785	103716
1347	213937	103554
1348	214082	103388
1349	214229	103223
1350	214381	103062
1351	214529	102897
1352	214708	102748
1353	214854	102584
1354	215004	102421
1355	215156	102258
1356	215314	102099
1357	215460	101934
1358	215610	101772
1359	215782	101619
1360	215923	101452
1361	216063	101284
1362	216208	101119
1363	216348	100951
1364	216490	100785
1365	216630	100618
1366	216801	100465
1367	216947	100300
1368	217092	100135
1369	217240	99972
1370	217397	99812
1371	217561	99656
1372	217704	99490
1373	217872	99335
1374	218040	99181
1375	218189	99018
1376	218337	98854
1377	218484	98690
1378	218634	98528
1379	218786	98366
1380	218950	98210
1381	219095	98045
1382	219250	97885
1383	219406	97725
1384	219550	97560
1385	219700	97398
1386	219846	97233
1387	220000	97073
1388	220167	96918
1389	220311	96752
1390	220457	96589
1391	220598	96422
1392	220740	96256
1393	220878	96089
1394	221017	95922
1395	221189	95769
1396	221334	95605
1397	221489	95444
1398	221643	95284
1399	221792	95121
1400	221953	94964
1401	222096	94799
1402	222260	94642
1403	222397	94475
1404	222547	94313
1405	222686	94146
1406	222839	93985
1407	222996	93826
1408	223157	93669
1409	223341	93521
1410	223488	93357
1411	223644	93198
1412	223805	93040
1413	223953	92877
1414	224098	92713
1415	224246	92551
1416	224416	92397
1417	224570	92237
1418	224722	92075
1419	224880	91917
1420	225042	91760
1421	225200	91601
1422	225375	91450
1423	225538	91293
1424	225687	91131
1425	225834	90967
1426	225980	90804
1427	226120	90638
1428	226268	90475
1429	226424	90316
1430	226633	90177
1431	226791	90019
1432	226944	89858
1433	227091	89695
1434	227236	89531
1435	227391	89372
1436	227569	89221
1437	227715	89057
1438	227868	88897
1439	228022	88737
1440	228169	88574
1441	228317	88411
1442	228465	88249
1443	228632	88094
1444	228788	87934
1445	228944	87775
1446	229090	87612
1447	229242	87451
1448	229397	87291
1449	229557	87133
1450	229756	86990
1451	229902	86827
1452	230052	86665
1453	230201	86503
1454	230354	86343
1455	230510	86183
1456	230668	86025
1457	230842	85872
1458	230994	85712
1459	231151	85552
1460	231309	85394
1461	231466	85235
1462	231630	85078
1463	231800	84924
1464	231963	84768
1465	232104	84603
1466	232249	84439
1467	232400	84278
1468	232550	84117
1469	232703	83956
1470	232905	83814
1471	233055	83652
1472	233212	83493
1473	233381	83339
1474	233549	83184
1475	233712	83027
1476	233876	82870
1477	234056	82720
1478	234199	82556
1479	234347	82394
1480	234491	82230
1481	234638	82067
1482	234779	81903
1483	234937	81744
1484	235124	81596
1485	235278	81436
1486	235425	81274
1487	235588	81117
1488	235762	80964
1489	235921	80806
1490	236085	80649
1491	236246	80491
1492	236389	80328
1493	236535	80165
1494	236688	80005
1495	236869	79854
1496	237029	79696
1497	237211	79545
1498	237361	79384
1499	237515	79224
1500	237670	79064
1501	237834	78908
1502	237984	78747
1503	238130	78584
1504	238309	78433
1505	238456	78270
1506	238611	78111
1507	238774	77954
1508	238927	77794
1509	239081	77634
1510	239237	77474
1511	239408	77320
1512	239572	77163
1513	239733	77006
1514	239881	76844
1515	240032	76683
1516	240180	76521
1517	240344	76365
1518	240505	76207
1519	240681	76054
1520	240833	75894
1521	240994	75736
1522	241144	75575
1523	241298	75415
1524	241492	75268
1525	241650	75109
1526	241810	74951
1527	241966	74792
1528	242109	74629
1529	242265	74470
1530	242412	74308
1531	242584	74153
1532	242737	73993
1533	242894	73834
1534	243058	73678
1535	243206	73516
1536	243353	73354
1537	243499	73192
1538	243679	73040
1539	243839	72882
1540	243993	72722
1541	244137	72559
1542	244282	72397
1543	244422	72233
1544	244577	72074
1545	244779	71928
1546	244961	71777
1547	245118	71618
1548	245271	71458
1549	245429	71299
1550	245579	71138
1551	245772	70990
1552	245919	70828
1553	246075	70669
1554	246222	70507
1555	246379	70348
1556	246527	70187
1557	246683	70028
1558	246863	69876
1559	247015	69715
1560	247174	69557
1561	247326	69397
1562	247481	69237
1563	247635	69078
1564	247791	68919
1565	247974	68767
1566	248129	68607
1567	248276	68446
1568	248425	68285
1569	248577	68125
1570	248737	67966
1571	248884	67805
1572	249062	67652
1573	249234	67497
1574	249375	67334
1575	249534	67176
1576	249690	67017
1577	249838	66855
1578	249992	66696
1579	250150	66537
1580	250306	66378
1581	250456	66218
1582	250599	66055
1583	250750	65895
1584	250904	65735
1585	251054	65575
1586	251215	65417
1587	251366	65256
1588	251513	65095
1589	251669	64936
1590	251826	64777
