iter	Passed	Remaining
1657	559501	115409
1658	559866	115077
1659	560191	114738
1660	560516	114398
1661	560838	114057
1662	561150	113714
1663	561469	113373
1664	561784	113031
1665	562113	112692
1666	562455	112356
1667	562789	112018
1668	563125	111680
1669	563461	111342
1670	563801	111005
1671	564139	110668
1672	564453	110326
1673	564797	109990
1674	565128	109651
1675	565445	109310
1676	565832	108982
1677	566166	108644
1678	566509	108308
1679	566893	107979
1680	567235	107643
1681	567593	107309
1682	567973	106980
1683	568330	106646
1684	568809	106335
1685	569242	106015
1686	569626	105686
1687	570123	105378
1688	570570	105060
1689	570980	104736
1690	571372	104408
1691	571713	104070
1692	572055	103733
1693	572458	103407
1694	572797	103069
1695	573147	102733
1696	573521	102402
1697	573899	102071
1698	574264	101738
1699	574655	101409
1700	575013	101075
1701	575377	100741
1702	575768	100412
1703	576132	100079
1704	576458	99739
1705	576894	99417
1706	577255	99083
1707	577596	98746
1708	577930	98407
1709	578266	98068
1710	578618	97732
1711	578960	97395
1712	579306	97058
1713	579651	96721
1714	580009	96386
1715	580359	96050
1716	580716	95715
1717	581063	95378
1718	581415	95042
1719	581785	94709
1720	582145	94374
1721	582505	94039
1722	582878	93707
1723	583231	93371
1724	583562	93031
1725	583897	92692
1726	584221	92352
1727	584554	92013
1728	584883	91673
1729	585198	91331
1730	585527	90991
1731	585843	90650
1732	586166	90309
1733	586493	89969
1734	586825	89630
1735	587195	89297
1736	587521	88956
1737	587845	88616
1738	588170	88276
1739	588492	87935
1740	588817	87595
1741	589148	87256
1742	589463	86914
1743	589780	86573
1744	590099	86232
1745	590433	85893
1746	590781	85556
1747	591126	85219
1748	591468	84882
1749	591814	84544
1750	592156	84207
1751	592497	83869
1752	592834	83531
1753	593174	83193
1754	593507	82854
1755	593840	82515
1756	594176	82177
1757	594521	81839
1758	594866	81502
1759	595209	81164
1760	595540	80825
1761	595872	80486
1762	596202	80147
1763	596534	79808
1764	596871	79470
1765	597202	79131
1766	597534	78792
1767	597866	78453
1768	598203	78114
1769	598542	77776
1770	598885	77439
1771	599215	77099
1772	599554	76761
1773	599868	76420
1774	600194	76080
1775	600516	75740
1776	600858	75403
1777	601191	75064
1778	601528	74726
1779	601854	74386
1780	602190	74048
1781	602535	73710
1782	602882	73373
1783	603212	73034
1784	603531	72694
1785	603859	72354
1786	604176	72014
1787	604503	71674
1788	604829	71335
1789	605172	70997
1790	605524	70661
1791	605880	70325
1792	606225	69988
1793	606571	69650
1794	606913	69313
1795	607313	68982
1796	607655	68644
1797	608004	68307
1798	608346	67969
1799	608700	67633
1800	609075	67299
1801	609430	66962
1802	609780	66626
1803	610143	66290
1804	610499	65954
1805	610864	65618
1806	611221	65282
1807	611567	64945
1808	611930	64609
1809	612328	64277
1810	612697	63942
1811	613066	63607
1812	613405	63269
1813	613744	62930
1814	614125	62596
1815	614500	62262
1816	614847	61924
1817	615214	61589
1818	615609	61256
1819	615945	60917
1820	616294	60580
1821	616641	60242
1822	617144	59920
1823	617560	59589
1824	617970	59257
1825	618406	58928
1826	618849	58599
1827	619264	58267
1828	619633	57931
1829	620033	57598
1830	620570	57278
1831	621224	56968
1832	621928	56662
1833	622405	56335
1834	622854	56006
1835	623268	55673
1836	623792	55350
1837	624540	55046
1838	625190	54733
1839	625922	54428
1840	626619	54118
1841	627396	53815
1842	628231	53517
1843	628811	53196
1844	629439	52879
1845	630044	52560
1846	630497	52228
1847	630869	51889
1848	631216	51548
1849	631558	51207
1850	631884	50864
1851	632219	50522
1852	632561	50181
1853	632907	49840
1854	633246	49499
1855	633587	49157
1856	633924	48815
1857	634249	48473
1858	634574	48130
1859	634903	47788
1860	635234	47446
1861	635553	47103
1862	635872	46760
1863	636198	46417
1864	636529	46075
1865	636935	45739
1866	637287	45398
1867	637627	45057
1868	637964	44715
1869	638289	44373
1870	638613	44030
1871	638939	43688
1872	639269	43346
1873	639599	43004
1874	639940	42662
1875	640283	42321
1876	640631	41980
1877	640986	41640
1878	641366	41301
1879	641723	40961
1880	642094	40621
1881	642465	40282
1882	642841	39942
1883	643214	39603
1884	643568	39262
1885	643909	38921
1886	644242	38579
1887	644567	38237
1888	644902	37895
1889	645249	37554
1890	645572	37211
1891	645899	36869
1892	646231	36527
1893	646571	36186
1894	646935	35846
1895	647316	35506
1896	647643	35164
1897	647971	34822
1898	648297	34480
1899	648642	34139
1900	648981	33797
1901	649323	33456
1902	649651	33114
1903	649982	32772
1904	650314	32430
1905	650649	32088
1906	650996	31747
1907	651342	31406
1908	651749	31068
1909	652163	30730
1910	652533	30390
1911	652895	30049
1912	653243	29708
1913	653588	29367
1914	653925	29025
1915	654280	28684
1916	654624	28343
1917	654982	28002
1918	655328	27661
1919	655675	27319
1920	656005	26977
1921	656350	26636
1922	656689	26294
1923	657034	25953
1924	657382	25612
1925	657715	25270
1926	658045	24928
1927	658384	24586
1928	658789	24247
1929	659138	23906
1930	659520	23566
1931	659895	23226
1932	660234	22884
1933	660558	22542
1934	660887	22200
1935	661213	21858
1936	661540	21516
1937	661895	21175
1938	662233	20833
1939	662571	20491
1940	662905	20150
1941	663232	19808
1942	663559	19466
1943	663880	19124
1944	664196	18781
1945	664522	18439
1946	664851	18098
1947	665184	17756
1948	665527	17415
1949	665911	17074
1950	666246	16732
1951	666570	16391
1952	666897	16049
1953	667231	15707
1954	667550	15365
1955	667871	15023
1956	668238	14682
1957	668625	14342
1958	668970	14000
1959	669323	13659
1960	669669	13318
1961	670012	12976
1962	670360	12635
1963	670690	12293
1964	671036	11952
1965	671375	11610
1966	671717	11269
1967	672058	10927
1968	672393	10586
1969	672736	10244
1970	673139	9904
1971	673586	9564
1972	673955	9222
1973	674320	8881
1974	674660	8540
1975	675010	8198
1976	675371	7857
1977	675712	7515
1978	676047	7173
1979	676373	6832
1980	676698	6490
1981	677009	6148
1982	677327	5806
1983	677634	5464
1984	677949	5123
1985	678270	4781
1986	678582	4439
1987	678946	4098
1988	679310	3756
1989	679761	3415
1990	680121	3074
1991	680507	2732
1992	680861	2391
1993	681203	2049
1994	681542	1708
1995	681906	1366
1996	682241	1024
1997	682570	683
1998	682891	341
1999	683234	0
